danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,duration_min,release_year,key,mode,time_signature,playlist_genre,track_popularity,label_kaggle
0.62,0.451,0.157,0.0,0.101,0.313,99.795,2.8684666666666665,2020.0,3.0,0.0,4.0,latin,35,0
0.722,0.357,0.0996,0.155,0.0863,0.641,149.895,3.1933166666666666,2020.0,9.0,0.0,4.0,latin,40,0
0.735,0.456,0.114,0.0,0.12,0.454,80.03,2.9347666666666665,2021.0,1.0,0.0,4.0,latin,28,0
0.615,0.704,0.0455,4.14e-05,0.422,0.484,87.941,3.0228,2020.0,4.0,1.0,4.0,latin,30,0
0.761,0.296,0.0484,0.000492,0.134,0.579,127.938,2.7977833333333333,2021.0,0.0,1.0,4.0,latin,63,0
0.726,0.564,0.141,0.0,0.121,0.519,144.96,2.5862,2021.0,0.0,1.0,4.0,latin,17,0
0.702,0.557,0.0287,0.000398,0.143,0.622,118.014,3.0418833333333333,2021.0,1.0,1.0,4.0,latin,29,0
0.458,0.482,0.0538,0.0057,0.0756,0.128,104.39,2.55,2020.0,6.0,0.0,4.0,latin,27,0
0.833,0.399,0.0621,0.0,0.139,0.788,130.003,3.5242666666666667,2021.0,4.0,1.0,4.0,latin,31,0
0.867,0.682,0.0438,2.47e-06,0.0402,0.475,111.99,2.3284333333333334,2023.0,2.0,1.0,4.0,arabic,47,0
0.717,0.32,0.288,0.0,0.0704,0.719,101.951,2.5103666666666666,2023.0,6.0,1.0,4.0,arabic,47,0
0.721,0.63,0.275,0.0143,0.135,0.819,103.529,2.5769166666666665,2023.0,8.0,1.0,4.0,arabic,43,0
0.85,0.869,0.0576,0.000327,0.0841,0.848,111.997,2.8603,2023.0,10.0,0.0,4.0,arabic,43,0
0.849,0.773,0.168,0.000134,0.244,0.172,116.168,2.2758666666666665,2024.0,4.0,0.0,4.0,arabic,55,0
0.552,0.415,0.412,8.14e-06,0.141,0.653,133.741,2.642,2023.0,5.0,1.0,5.0,arabic,47,0
0.757,0.699,0.254,2.36e-06,0.0815,0.493,111.885,2.2857166666666666,2023.0,2.0,0.0,4.0,arabic,51,0
0.863,0.769,0.362,0.0,0.118,0.864,123.026,2.5529166666666665,2023.0,5.0,1.0,4.0,arabic,45,0
0.464,0.61,0.211,0.000164,0.203,0.862,184.421,2.730766666666667,2023.0,9.0,1.0,4.0,arabic,36,0
0.604,0.62,0.177,4.87e-05,0.297,0.58,98.253,2.8212166666666665,2023.0,0.0,1.0,4.0,arabic,57,0
0.727,0.538,0.427,3.26e-06,0.106,0.371,66.691,2.40065,2023.0,6.0,0.0,5.0,arabic,51,0
0.669,0.61,0.0976,0.0,0.163,0.416,110.017,2.4,2023.0,10.0,1.0,4.0,arabic,58,0
0.734,0.783,0.0344,4.95e-05,0.146,0.634,112.055,3.56185,2023.0,1.0,0.0,4.0,arabic,45,0
0.716,0.685,0.169,0.0,0.224,0.791,114.002,2.5626166666666665,2023.0,1.0,1.0,4.0,arabic,56,0
0.719,0.864,0.274,0.009,0.0947,0.794,77.328,2.982266666666667,2023.0,11.0,1.0,3.0,arabic,50,0
0.533,0.782,0.273,0.0,0.188,0.7,152.493,3.1228,2023.0,0.0,0.0,5.0,arabic,55,0
0.771,0.541,0.256,0.000497,0.253,0.415,101.011,2.3138666666666667,2023.0,9.0,1.0,4.0,arabic,49,0
0.814,0.794,0.0472,1.55e-06,0.122,0.649,115.963,2.5517166666666666,2023.0,0.0,1.0,4.0,arabic,46,0
0.691,0.799,0.0657,0.0,0.295,0.972,107.987,2.05555,2023.0,9.0,0.0,4.0,arabic,50,0
0.743,0.572,0.078,0.011,0.257,0.179,102.938,2.4632666666666667,2023.0,1.0,1.0,4.0,arabic,49,0
0.482,0.585,0.171,0.0,0.293,0.524,107.85,2.5818166666666666,2023.0,10.0,1.0,4.0,arabic,57,0
0.594,0.657,0.264,0.00317,0.107,0.452,172.164,2.4198166666666667,2023.0,1.0,0.0,4.0,arabic,49,0
0.577,0.849,0.322,0.00561,0.236,0.679,101.136,2.0073166666666666,2023.0,7.0,0.0,4.0,arabic,51,0
0.524,0.752,0.132,0.00487,0.345,0.806,120.059,2.8008,2023.0,2.0,1.0,4.0,arabic,39,0
0.633,0.614,0.231,0.0,0.749,0.665,115.424,2.6793,2023.0,8.0,1.0,4.0,arabic,49,0
0.722,0.546,0.374,0.0,0.134,0.717,109.998,2.68305,2023.0,1.0,1.0,4.0,arabic,53,0
0.959,0.675,0.0709,0.0,0.0498,0.63,114.995,2.2966,2023.0,1.0,1.0,4.0,arabic,47,0
0.736,0.801,0.102,6.84e-06,0.374,0.686,104.846,2.5940666666666665,2023.0,9.0,0.0,3.0,arabic,48,0
0.545,0.714,0.145,0.000371,0.106,0.816,132.839,2.3333333333333335,2023.0,8.0,1.0,5.0,arabic,46,0
0.676,0.564,0.255,0.00128,0.126,0.301,95.487,3.066666666666667,2023.0,3.0,1.0,4.0,arabic,53,0
0.751,0.673,0.0442,5.49e-05,0.111,0.0906,113.977,2.6166666666666667,2023.0,0.0,1.0,4.0,arabic,38,0
0.877,0.685,0.0852,0.00125,0.135,0.748,116.016,2.43185,2023.0,2.0,1.0,4.0,arabic,47,0
0.631,0.584,0.435,0.0,0.0964,0.764,89.752,2.8888833333333332,2023.0,11.0,0.0,4.0,arabic,39,0
0.597,0.803,0.0699,0.0,0.334,0.522,114.422,2.71305,2023.0,7.0,1.0,4.0,arabic,51,0
0.663,0.49,0.294,1.52e-06,0.193,0.582,100.385,2.920933333333333,2022.0,11.0,1.0,4.0,arabic,54,0
0.579,0.713,0.109,3.31e-05,0.111,0.681,117.974,2.151266666666667,2023.0,7.0,0.0,4.0,arabic,47,0
0.616,0.755,0.142,9.17e-06,0.122,0.92,108.563,2.0406,2023.0,2.0,1.0,4.0,arabic,32,0
0.752,0.811,0.385,0.0,0.454,0.563,99.699,2.130316666666667,2023.0,0.0,1.0,4.0,arabic,39,0
0.496,0.735,0.33,0.000121,0.12,0.642,200.611,2.9724666666666666,2023.0,4.0,0.0,5.0,arabic,45,0
0.714,0.691,0.118,1.42e-05,0.29,0.684,112.0,2.2151833333333335,2022.0,9.0,1.0,4.0,arabic,45,0
0.872,0.809,0.0835,5.76e-05,0.15,0.823,119.986,2.183333333333333,2023.0,11.0,0.0,4.0,arabic,42,0
0.677,0.774,0.503,0.0,0.108,0.756,143.972,2.0856333333333335,2023.0,7.0,0.0,3.0,arabic,47,0
0.634,0.765,0.192,0.0,0.153,0.433,105.249,3.7908,2023.0,1.0,0.0,4.0,arabic,43,0
0.735,0.881,0.1,3.72e-05,0.752,0.708,117.039,2.9059833333333334,2022.0,8.0,1.0,4.0,arabic,48,0
0.744,0.681,0.164,0.0,0.0821,0.755,114.029,2.8398166666666667,2023.0,1.0,1.0,4.0,arabic,54,0
0.707,0.702,0.26,0.0,0.195,0.606,118.779,2.7226833333333333,2023.0,8.0,1.0,4.0,arabic,49,0
0.751,0.684,0.117,0.0,0.427,0.566,115.015,2.9565166666666665,2023.0,2.0,1.0,4.0,arabic,44,0
0.572,0.706,0.117,0.0122,0.113,0.158,114.004,2.42105,2023.0,2.0,1.0,4.0,arabic,54,0
0.587,0.596,0.267,0.229,0.0881,0.803,147.893,2.22955,2022.0,1.0,0.0,5.0,arabic,54,0
0.804,0.706,0.133,0.000658,0.139,0.569,123.036,2.39065,2021.0,7.0,1.0,4.0,arabic,50,0
0.688,0.496,0.131,0.291,0.191,0.423,96.914,2.4913666666666665,2023.0,9.0,1.0,4.0,arabic,54,0
0.83,0.738,0.0729,0.000112,0.151,0.366,113.024,2.9002333333333334,2023.0,9.0,1.0,4.0,arabic,43,0
0.808,0.683,0.184,0.0111,0.187,0.768,120.023,2.433333333333333,2023.0,6.0,0.0,4.0,arabic,41,0
0.738,0.692,0.0713,0.00936,0.0453,0.834,111.972,2.9303333333333335,2023.0,5.0,0.0,4.0,arabic,52,0
0.762,0.873,0.176,0.0,0.122,0.453,92.001,3.4995,2023.0,11.0,0.0,4.0,arabic,54,0
0.801,0.56,0.209,0.0,0.186,0.464,104.033,2.1644,2022.0,6.0,0.0,4.0,arabic,40,0
0.738,0.813,0.0409,0.00305,0.104,0.744,116.015,2.5538833333333333,2023.0,7.0,0.0,4.0,arabic,42,0
0.782,0.594,0.0414,0.48,0.137,0.681,116.027,2.965516666666667,2023.0,1.0,1.0,4.0,arabic,60,0
0.583,0.622,0.204,3.98e-05,0.0822,0.646,159.863,2.7666666666666666,2023.0,0.0,1.0,5.0,arabic,27,0
0.778,0.644,0.323,0.000115,0.117,0.47,142.724,2.5587166666666668,2022.0,0.0,1.0,5.0,arabic,54,0
0.772,0.694,0.12,0.0147,0.143,0.529,97.117,2.9690666666666665,2023.0,0.0,1.0,4.0,arabic,50,0
0.84,0.815,0.126,0.0033,0.15,0.652,121.01,3.3057833333333333,2023.0,11.0,1.0,4.0,arabic,41,0
0.798,0.556,0.0471,8.31e-06,0.163,0.901,113.994,2.5976833333333333,2022.0,2.0,0.0,4.0,arabic,52,0
0.843,0.613,0.316,1.06e-05,0.128,0.405,116.029,2.2511666666666668,2023.0,1.0,1.0,4.0,arabic,38,0
0.755,0.675,0.0918,1.41e-06,0.117,0.783,112.049,3.0357166666666666,2023.0,10.0,1.0,4.0,arabic,67,0
0.884,0.719,0.141,0.000573,0.23,0.379,101.053,2.5799833333333333,2023.0,5.0,0.0,4.0,arabic,42,0
0.78,0.654,0.115,2.08e-06,0.136,0.281,114.02,3.0877166666666667,2023.0,2.0,0.0,4.0,arabic,52,0
0.858,0.784,0.0813,0.000141,0.0987,0.728,112.986,2.5840666666666667,2023.0,9.0,1.0,4.0,arabic,42,0
0.893,0.84,0.171,1.57e-06,0.119,0.812,116.05,2.41265,2022.0,11.0,0.0,4.0,arabic,45,0
0.869,0.57,0.123,0.00671,0.083,0.467,115.002,1.9478333333333333,2023.0,11.0,1.0,4.0,arabic,36,0
0.888,0.853,0.0575,0.0244,0.0739,0.628,118.992,3.313283333333333,2021.0,5.0,0.0,4.0,arabic,41,0
0.916,0.741,0.0836,3.06e-06,0.246,0.892,114.018,2.77105,2022.0,10.0,0.0,4.0,arabic,35,0
0.807,0.615,0.214,0.00493,0.0834,0.736,98.052,2.7426333333333335,2022.0,1.0,0.0,4.0,arabic,51,0
0.765,0.827,0.0723,0.0,0.0757,0.659,98.468,2.2454666666666667,2022.0,9.0,0.0,4.0,arabic,47,0
0.529,0.57,0.392,7.33e-06,0.148,0.734,70.069,3.3409666666666666,2023.0,6.0,0.0,3.0,arabic,42,0
0.849,0.778,0.0397,0.00016,0.129,0.71,114.021,2.98245,2023.0,0.0,0.0,4.0,arabic,57,0
0.85,0.631,0.215,4.28e-06,0.0914,0.843,111.997,3.1395333333333335,2023.0,6.0,1.0,4.0,arabic,44,0
0.581,0.654,0.285,2e-05,0.301,0.687,124.387,2.798033333333333,2023.0,11.0,1.0,5.0,arabic,56,0
0.736,0.542,0.215,0.0,0.101,0.766,109.956,2.3908833333333335,2022.0,2.0,0.0,4.0,arabic,49,0
0.701,0.656,0.0881,1.57e-06,0.248,0.615,114.831,2.5917666666666666,2022.0,2.0,1.0,4.0,arabic,43,0
0.909,0.733,0.0622,0.108,0.0811,0.653,116.073,2.1111833333333334,2023.0,7.0,1.0,4.0,arabic,40,0
0.766,0.656,0.0474,0.0,0.155,0.637,111.995,2.7165166666666667,2023.0,10.0,1.0,4.0,arabic,44,0
0.773,0.711,0.0856,0.00255,0.0782,0.693,113.03,2.1969,2022.0,6.0,1.0,4.0,arabic,40,0
0.623,0.656,0.113,0.00165,0.105,0.475,118.093,2.9897,2022.0,9.0,0.0,4.0,arabic,40,0
0.671,0.558,0.284,0.0,0.143,0.798,107.055,3.9,2022.0,9.0,0.0,5.0,arabic,45,0
0.864,0.521,0.0955,0.0,0.0744,0.377,113.064,2.159883333333333,2023.0,5.0,0.0,4.0,arabic,25,0
0.713,0.582,0.0748,3.47e-05,0.159,0.479,156.117,3.5,2023.0,1.0,0.0,4.0,arabic,50,0
0.732,0.711,0.0869,0.00238,0.0405,0.363,136.027,2.8529333333333335,2023.0,4.0,0.0,4.0,arabic,42,0
0.704,0.596,0.274,0.00446,0.151,0.36,152.894,2.7162333333333333,2023.0,9.0,0.0,4.0,arabic,38,0
0.441,0.737,0.11,0.0,0.102,0.22,112.93,3.6386666666666665,2019.0,7.0,1.0,5.0,arabic,64,0
0.77,0.576,0.339,0.0,0.08,0.364,166.162,2.12,2019.0,8.0,0.0,4.0,arabic,68,0
0.791,0.84,0.0427,0.0,0.193,0.353,116.991,3.078316666666667,2019.0,0.0,1.0,4.0,arabic,59,0
0.862,0.874,0.0619,0.0285,0.447,0.506,114.973,2.599283333333333,2023.0,1.0,0.0,4.0,arabic,30,0
0.547,0.837,0.416,3.05e-05,0.0696,0.925,205.067,3.0769166666666665,2019.0,9.0,0.0,4.0,arabic,21,0
0.82,0.816,0.077,7.81e-05,0.0541,0.861,108.98,3.1694166666666668,2022.0,5.0,0.0,4.0,arabic,40,0
0.942,0.876,0.0542,0.0127,0.0266,0.749,115.972,2.2274833333333333,2022.0,4.0,0.0,4.0,arabic,34,0
0.856,0.786,0.056,1.28e-05,0.119,0.968,115.01,2.983616666666667,2023.0,1.0,1.0,4.0,arabic,37,0
0.784,0.83,0.0496,0.152,0.0713,0.868,114.0,2.5835833333333333,2022.0,7.0,0.0,4.0,arabic,41,0
0.827,0.658,0.0603,7e-05,0.144,0.551,104.972,2.6666666666666665,2024.0,6.0,0.0,4.0,arabic,51,0
0.685,0.786,0.198,0.0,0.474,0.772,113.59,2.4074666666666666,2024.0,7.0,0.0,4.0,arabic,44,0
0.814,0.711,0.109,3.08e-06,0.0941,0.805,116.037,2.6551666666666667,2024.0,7.0,1.0,4.0,arabic,54,0
0.734,0.675,0.107,0.0,0.0584,0.755,113.949,2.42105,2023.0,6.0,0.0,4.0,arabic,55,0
0.59,0.576,0.108,0.0,0.0876,0.694,81.964,2.2260666666666666,2023.0,1.0,0.0,4.0,arabic,41,0
0.459,0.677,0.415,0.00351,0.0797,0.311,86.875,3.0113333333333334,2023.0,7.0,0.0,4.0,arabic,42,0
0.68,0.649,0.266,0.0,0.159,0.689,94.83,2.4947333333333335,2023.0,10.0,0.0,4.0,arabic,40,0
0.627,0.411,0.386,0.0,0.101,0.732,145.99,2.4898,2024.0,1.0,0.0,3.0,arabic,41,0
0.492,0.686,0.14,0.0,0.137,0.392,109.802,3.00885,2024.0,5.0,0.0,4.0,arabic,49,0
0.519,0.649,0.112,0.0,0.104,0.541,106.379,4.052216666666666,2023.0,6.0,1.0,5.0,arabic,64,0
0.847,0.825,0.106,0.000175,0.151,0.726,113.019,2.30115,2023.0,6.0,0.0,4.0,arabic,55,0
0.529,0.754,0.325,0.0,0.198,0.212,175.041,2.4224833333333335,2019.0,10.0,0.0,4.0,arabic,56,0
0.845,0.503,0.334,0.0,0.116,0.416,147.031,2.69395,2022.0,1.0,1.0,4.0,arabic,53,0
0.765,0.547,0.339,0.0,0.118,0.531,90.024,3.2008666666666667,2020.0,1.0,1.0,4.0,arabic,42,0
0.841,0.43,0.205,0.000712,0.101,0.67,99.933,2.7204,2023.0,7.0,1.0,4.0,arabic,41,0
0.633,0.96,0.232,1.4e-06,0.0641,0.842,96.707,4.093016666666666,2015.0,4.0,0.0,3.0,arabic,21,0
0.713,0.551,0.29,3.66e-06,0.294,0.237,82.637,3.3333333333333335,2021.0,4.0,0.0,4.0,arabic,49,0
0.58,0.783,0.284,0.0,0.0763,0.598,160.153,2.9881333333333333,2019.0,5.0,0.0,4.0,arabic,42,0
0.559,0.491,0.0346,0.0,0.0992,0.114,153.131,4.0812333333333335,2019.0,2.0,0.0,4.0,arabic,61,0
0.825,0.767,0.0418,4.6e-06,0.0914,0.857,115.957,2.2413833333333333,2023.0,5.0,1.0,4.0,arabic,61,0
0.87,0.917,0.0604,0.00289,0.176,0.786,120.065,2.1666666666666665,2023.0,3.0,0.0,4.0,arabic,34,0
0.843,0.401,0.3,1.01e-05,0.164,0.893,114.068,2.5614,2023.0,1.0,1.0,4.0,arabic,54,0
0.654,0.764,0.0349,0.0,0.621,0.885,116.121,2.4532166666666666,2024.0,5.0,1.0,4.0,arabic,42,0
0.569,0.5,0.239,0.0,0.148,0.118,116.058,3.6442833333333335,2023.0,6.0,0.0,5.0,arabic,63,0
0.639,0.815,0.223,0.0,0.0736,0.622,114.451,3.0624166666666666,2022.0,0.0,1.0,4.0,arabic,41,0
0.806,0.744,0.0392,0.395,0.104,0.765,104.991,2.9124,2023.0,10.0,0.0,4.0,arabic,66,0
0.501,0.838,0.165,6.3e-06,0.115,0.829,95.013,2.4172,2023.0,0.0,0.0,3.0,arabic,45,0
0.941,0.742,0.0756,0.00227,0.085,0.425,114.012,2.6666666666666665,2023.0,2.0,1.0,4.0,arabic,45,0
0.529,0.834,0.417,0.0,0.274,0.69,99.981,2.7599833333333335,2021.0,11.0,0.0,4.0,arabic,29,0
0.584,0.747,0.258,0.0013,0.149,0.798,98.111,3.0106333333333333,2023.0,10.0,0.0,4.0,arabic,60,0
0.841,0.831,0.0409,0.00137,0.0708,0.584,111.016,3.50325,2023.0,9.0,0.0,4.0,arabic,54,0
0.759,0.788,0.095,3.67e-05,0.0644,0.743,100.029,2.4861833333333334,2023.0,1.0,1.0,4.0,arabic,56,0
0.749,0.568,0.169,0.00114,0.191,0.569,109.951,3.0169,2023.0,11.0,0.0,4.0,arabic,49,0
0.859,0.814,0.0469,0.0113,0.0959,0.91,110.042,2.97645,2022.0,10.0,0.0,4.0,arabic,57,0
0.773,0.526,0.0809,0.00297,0.169,0.813,99.989,3.7888,2022.0,5.0,0.0,4.0,arabic,55,0
0.579,0.778,0.0887,0.0205,0.142,0.917,114.843,2.903766666666667,2023.0,11.0,0.0,4.0,arabic,45,0
0.741,0.381,0.339,0.0,0.149,0.625,140.015,2.57,2024.0,2.0,1.0,4.0,arabic,62,0
0.833,0.538,0.0398,0.000282,0.18,0.119,115.039,2.188,2024.0,11.0,0.0,4.0,arabic,48,0
0.878,0.722,0.0473,0.00311,0.141,0.57,117.967,2.268883333333333,2023.0,9.0,1.0,4.0,arabic,58,0
0.727,0.695,0.0382,0.957,0.0714,0.672,128.983,3.41085,2024.0,10.0,1.0,4.0,pop,61,0
0.716,0.545,0.0329,0.00344,0.101,0.82,98.232,3.4632666666666667,2024.0,0.0,0.0,4.0,pop,64,0
0.435,0.239,0.0263,0.0671,0.127,0.184,84.845,2.3913333333333333,2024.0,7.0,1.0,4.0,pop,38,0
0.596,0.453,0.026,2.16e-06,0.0546,0.343,104.976,2.971433333333333,2024.0,9.0,1.0,4.0,pop,50,0
0.653,0.513,0.0724,0.693,0.148,0.844,153.683,2.76965,2024.0,11.0,1.0,4.0,pop,65,0
0.688,0.678,0.0392,0.0133,0.669,0.805,117.987,2.177033333333333,2024.0,9.0,1.0,4.0,pop,36,0
0.508,0.762,0.0585,0.591,0.107,0.516,90.02,3.3293333333333335,2023.0,4.0,1.0,4.0,pop,44,0
0.674,0.616,0.0272,2.1e-06,0.331,0.551,94.934,3.84375,2018.0,7.0,1.0,4.0,pop,58,0
0.645,0.446,0.033,0.000132,0.0947,0.576,177.711,4.221866666666667,2024.0,2.0,1.0,4.0,pop,45,0
0.415,0.506,0.0282,0.000255,0.105,0.296,173.923,4.50575,2024.0,2.0,1.0,4.0,pop,27,0
0.702,0.525,0.0313,0.0667,0.119,0.515,113.856,2.828666666666667,2022.0,7.0,0.0,4.0,pop,65,0
0.669,0.762,0.0364,0.842,0.151,0.876,139.974,1.2714333333333334,2023.0,5.0,0.0,4.0,pop,67,0
0.747,0.531,0.0477,1.8e-06,0.192,0.785,88.009,3.079466666666667,2021.0,8.0,1.0,4.0,pop,64,0
0.81,0.353,0.0437,0.000104,0.082,0.731,124.991,2.921883333333333,2019.0,6.0,1.0,4.0,pop,63,0
0.562,0.551,0.0318,0.113,0.164,0.386,135.808,4.3875,2023.0,2.0,1.0,4.0,pop,64,0
0.759,0.394,0.0636,0.00168,0.124,0.501,129.931,3.056233333333333,2024.0,6.0,0.0,4.0,pop,62,0
0.879,0.413,0.0575,0.221,0.318,0.869,109.988,2.60045,2020.0,1.0,0.0,4.0,pop,60,0
0.693,0.528,0.0259,0.846,0.114,0.597,107.949,3.1921333333333335,2020.0,1.0,1.0,4.0,pop,60,0
0.573,0.669,0.0332,0.806,0.321,0.159,96.982,4.71755,2013.0,8.0,0.0,4.0,pop,60,0
0.733,0.262,0.028,4.79e-06,0.105,0.444,135.497,3.89785,2018.0,0.0,1.0,3.0,pop,59,0
0.721,0.71,0.036,0.045,0.354,0.684,99.995,2.6861333333333333,2024.0,9.0,1.0,4.0,pop,56,0
0.534,0.62,0.0504,0.000736,0.296,0.547,106.986,6.260933333333333,2017.0,0.0,1.0,4.0,pop,56,0
0.826,0.745,0.141,1.32e-05,0.178,0.883,119.92,3.370816666666667,2021.0,2.0,1.0,4.0,pop,56,0
0.7,0.454,0.0943,0.0,0.162,0.62,184.956,3.1130166666666668,2017.0,6.0,1.0,4.0,pop,55,0
0.701,0.508,0.0284,0.796,0.413,0.21,109.363,1.4661,2017.0,1.0,1.0,4.0,pop,55,0
0.515,0.43,0.0369,0.000141,0.129,0.104,91.841,3.977333333333333,1993.0,7.0,1.0,4.0,rock,27,0
0.252,0.738,0.0446,0.000497,0.375,0.256,165.187,5.124,2021.0,7.0,1.0,4.0,rock,24,0
0.679,0.742,0.029,0.0,0.0791,0.552,125.052,3.3683666666666667,2023.0,2.0,0.0,4.0,rock,47,0
0.489,0.918,0.0554,7.64e-05,0.0908,0.691,116.731,5.014883333333334,2021.0,1.0,1.0,4.0,rock,53,0
0.362,0.911,0.049,0.0,0.466,0.498,171.112,5.95445,1997.0,9.0,1.0,4.0,rock,24,0
0.556,0.545,0.0255,0.0,0.124,0.193,143.991,3.976,2002.0,10.0,0.0,4.0,rock,50,0
0.571,0.894,0.0696,6.15e-06,0.123,0.452,75.005,4.35,2022.0,0.0,0.0,4.0,rock,46,0
0.474,0.659,0.0292,0.0,0.154,0.075,82.957,3.88,2004.0,4.0,1.0,4.0,rock,27,0
0.664,0.852,0.029,0.0,0.1,0.807,125.632,4.4737833333333334,1991.0,9.0,0.0,4.0,rock,19,0
0.428,0.943,0.0798,0.0,0.814,0.605,152.041,3.32895,2024.0,0.0,1.0,4.0,rock,44,0
0.732,0.396,0.0286,3.54e-05,0.105,0.548,90.025,3.2653333333333334,2023.0,4.0,0.0,4.0,rock,33,0
0.283,0.931,0.165,0.0,0.428,0.35,176.082,4.044366666666667,2024.0,9.0,1.0,4.0,rock,65,0
0.359,0.966,0.0994,0.0337,0.198,0.289,103.744,3.994,2024.0,10.0,0.0,4.0,rock,54,0
0.459,0.873,0.0735,0.0,0.194,0.563,94.878,2.9344333333333332,2024.0,8.0,1.0,4.0,rock,57,0
0.461,0.861,0.0988,0.0,0.114,0.7,178.119,3.1649666666666665,2024.0,9.0,1.0,4.0,rock,59,0
0.335,0.784,0.0534,0.00147,0.333,0.333,110.029,3.229966666666667,2024.0,6.0,0.0,5.0,rock,58,0
0.39,0.775,0.0288,0.0,0.0965,0.214,160.08,3.6565,2024.0,1.0,1.0,4.0,rock,59,0
0.474,0.881,0.091,0.000195,0.489,0.402,166.07,3.396166666666667,2024.0,1.0,1.0,4.0,rock,45,0
0.391,0.921,0.0526,2.59e-06,0.0703,0.271,157.946,4.4198,2024.0,0.0,0.0,4.0,rock,49,0
0.528,0.958,0.0573,0.0,0.135,0.587,144.453,2.1443166666666666,2024.0,11.0,1.0,4.0,rock,55,0
0.537,0.922,0.0785,0.0,0.252,0.775,160.046,3.5654166666666667,2024.0,11.0,0.0,4.0,rock,53,0
0.476,0.908,0.068,0.000553,0.124,0.649,161.011,5.191333333333334,2024.0,6.0,1.0,4.0,rock,67,0
0.477,0.904,0.0377,1.86e-06,0.068,0.688,143.929,2.23955,2024.0,9.0,1.0,4.0,rock,50,0
0.454,0.835,0.0464,5.71e-06,0.154,0.299,153.087,3.175883333333333,2024.0,1.0,0.0,4.0,rock,17,0
0.479,0.749,0.0527,1.15e-05,0.113,0.575,122.057,3.788466666666667,2024.0,11.0,0.0,4.0,rock,61,0
0.455,0.837,0.0435,4.57e-06,0.191,0.537,75.038,2.79995,2024.0,2.0,0.0,4.0,rock,55,0
0.599,0.898,0.0855,2.08e-06,0.0802,0.763,147.989,2.8624666666666667,2024.0,7.0,1.0,4.0,rock,54,0
0.504,0.891,0.0628,0.00571,0.0962,0.495,131.698,3.642,2024.0,7.0,1.0,4.0,rock,51,0
0.563,0.834,0.0367,5.03e-05,0.336,0.38,116.03,2.7622166666666668,2024.0,2.0,0.0,4.0,rock,48,0
0.566,0.892,0.0354,0.0,0.316,0.367,133.028,3.52515,2024.0,0.0,1.0,4.0,rock,50,0
0.513,0.987,0.324,0.0302,0.217,0.357,109.989,3.19445,2024.0,0.0,1.0,4.0,rock,47,0
0.5,0.832,0.0513,0.000216,0.0829,0.593,145.091,1.5775833333333333,2022.0,8.0,1.0,4.0,metal,44,0
0.435,0.987,0.16,0.0879,0.268,0.1,103.162,6.0971166666666665,1990.0,1.0,0.0,4.0,metal,64,0
0.552,0.89,0.0342,0.0,0.888,0.716,146.525,3.878,2017.0,8.0,1.0,4.0,punk,61,0
0.528,0.831,0.0429,0.0,0.141,0.632,131.094,3.6746666666666665,2007.0,8.0,1.0,3.0,punk,66,0
0.423,0.94,0.0635,0.0,0.178,0.505,149.934,3.442,2022.0,1.0,0.0,4.0,punk,60,0
0.457,0.719,0.0323,0.0,0.228,0.168,142.034,4.008216666666667,2007.0,4.0,0.0,4.0,punk,67,0
0.395,0.917,0.133,0.0,0.261,0.563,169.088,3.294,2002.0,8.0,1.0,4.0,punk,61,0
0.522,0.751,0.0435,2.22e-06,0.158,0.605,139.51,3.867783333333333,2002.0,1.0,1.0,3.0,punk,59,0
0.474,0.671,0.0289,0.0,0.159,0.0682,82.94,3.88,2003.0,4.0,1.0,4.0,punk,23,0
0.454,0.636,0.0273,0.0,0.154,0.313,87.89,4.08045,2005.0,0.0,1.0,4.0,punk,57,0
0.367,0.34,0.0306,1.56e-05,0.0868,0.0704,149.788,4.556,2003.0,9.0,1.0,4.0,punk,57,0
0.518,0.916,0.0454,0.0,0.291,0.646,109.864,3.981333333333333,2005.0,3.0,1.0,4.0,punk,67,0
0.637,0.69,0.0693,0.0,0.211,0.103,140.329,4.2317833333333335,2009.0,9.0,0.0,4.0,blues,63,0
0.526,0.365,0.028,1.37e-05,0.0618,0.254,131.251,6.568883333333333,1991.0,1.0,1.0,4.0,blues,62,0
0.807,0.702,0.0748,0.0,0.111,0.447,114.038,3.98045,2013.0,6.0,0.0,4.0,blues,64,0
0.344,0.325,0.0287,0.0223,0.0686,0.0775,118.515,5.205116666666667,1996.0,11.0,0.0,4.0,blues,67,0
0.567,0.501,0.0241,0.0,0.0986,0.201,142.595,3.9462166666666665,1994.0,2.0,1.0,3.0,blues,59,0
0.725,0.487,0.0368,1.09e-05,0.431,0.599,136.086,4.944883333333333,2000.0,8.0,0.0,4.0,blues,66,0
0.463,0.4,0.0308,2.46e-05,0.131,0.121,77.314,4.154,1992.0,6.0,0.0,4.0,blues,64,0
0.651,0.402,0.028,7.73e-05,0.0765,0.258,119.873,5.76,1995.0,11.0,1.0,4.0,blues,68,0
0.618,0.674,0.0264,0.0,0.317,0.302,119.888,3.953333333333333,2022.0,0.0,0.0,4.0,blues,56,0
0.626,0.532,0.0275,0.0,0.122,0.33,130.071,4.137333333333333,1999.0,9.0,1.0,4.0,blues,65,0
0.545,0.485,0.0485,1.8e-06,0.104,0.101,80.948,6.405116666666666,1991.0,9.0,1.0,4.0,blues,67,0
